Row ID,Order ID,Order Date,Ship Date,Ship Mode
1402,CA-2017-159212,1/11/2017,5/11/2017,Standard Class
1403,US-2017-161396,19/04/2017,25/04/2017,Standard Class
1404,US-2017-161396,19/04/2017,25/04/2017,Standard Class
1405,US-2015-118486,6/4/2015,8/4/2015,First Class
1406,US-2015-118486,6/4/2015,8/4/2015,First Class
1407,US-2015-118486,6/4/2015,8/4/2015,First Class
1408,CA-2017-130407,2/9/2017,6/9/2017,Standard Class
1409,CA-2017-130407,2/9/2017,6/9/2017,Standard Class
141,CA-2017-110366,5/9/2017,7/9/2017,Second Class
1410,US-2017-122245,25/09/2017,30/09/2017,Standard Class
1411,CA-2018-105144,4/11/2018,11/11/2018,Standard Class
1412,CA-2017-136329,9/7/2017,13/07/2017,Standard Class
1413,CA-2017-136329,9/7/2017,13/07/2017,Standard Class
1414,CA-2015-146640,30/06/2015,5/7/2015,Standard Class
1415,CA-2018-115994,28/01/2018,31/01/2018,Second Class
1416,CA-2018-115994,28/01/2018,31/01/2018,Second Class
1417,CA-2016-126697,21/09/2016,24/09/2016,First Class
1418,CA-2016-126697,21/09/2016,24/09/2016,First Class
1419,CA-2016-126697,21/09/2016,24/09/2016,First Class
142,CA-2018-106180,18/09/2018,23/09/2018,Standard Class
1420,CA-2016-124800,26/09/2016,30/09/2016,Standard Class
1421,CA-2016-124800,26/09/2016,30/09/2016,Standard Class
1422,CA-2016-124800,26/09/2016,30/09/2016,Standard Class
1423,CA-2016-124800,26/09/2016,30/09/2016,Standard Class
1424,CA-2016-124800,26/09/2016,30/09/2016,Standard Class
1425,CA-2016-124800,26/09/2016,30/09/2016,Standard Class
1426,CA-2016-124800,26/09/2016,30/09/2016,Standard Class
1427,US-2016-164448,31/10/2016,4/11/2016,Second Class
1428,US-2016-164448,31/10/2016,4/11/2016,Second Class
1429,US-2016-164448,31/10/2016,4/11/2016,Second Class
143,CA-2018-106180,18/09/2018,23/09/2018,Standard Class
1430,US-2016-164448,31/10/2016,4/11/2016,Second Class
1431,CA-2018-122700,26/11/2018,30/11/2018,Standard Class
1432,CA-2015-120768,19/12/2015,21/12/2015,Second Class
1433,CA-2015-120768,19/12/2015,21/12/2015,Second Class
1434,CA-2015-120768,19/12/2015,21/12/2015,Second Class
1435,US-2017-153129,26/12/2017,30/12/2017,Standard Class
1436,CA-2018-106852,20/06/2018,27/06/2018,Standard Class
1437,CA-2018-106852,20/06/2018,27/06/2018,Standard Class
1438,CA-2016-139731,15/10/2016,15/10/2016,Same Day
1439,CA-2016-139731,15/10/2016,15/10/2016,Same Day
144,CA-2018-106180,18/09/2018,23/09/2018,Standard Class
1440,CA-2018-122735,12/4/2018,15/04/2018,Second Class
1441,CA-2018-122735,12/4/2018,15/04/2018,Second Class
1442,CA-2018-128160,19/12/2018,24/12/2018,Second Class
1443,CA-2018-117695,5/8/2018,8/8/2018,First Class
1444,CA-2016-166135,1/10/2016,6/10/2016,Standard Class
1445,CA-2017-133725,23/05/2017,28/05/2017,Standard Class
1446,CA-2018-102337,13/06/2018,16/06/2018,First Class
1447,CA-2018-102337,13/06/2018,16/06/2018,First Class
1448,CA-2018-102337,13/06/2018,16/06/2018,First Class
1449,US-2015-112564,23/04/2015,24/04/2015,First Class
145,CA-2018-155376,22/12/2018,27/12/2018,Standard Class
1450,CA-2016-145821,1/5/2016,7/5/2016,Standard Class
1451,US-2016-160150,19/07/2016,20/07/2016,First Class
1452,CA-2017-133711,26/11/2017,29/11/2017,First Class
1453,CA-2017-133711,26/11/2017,29/11/2017,First Class
1454,CA-2017-133711,26/11/2017,29/11/2017,First Class
1455,CA-2017-133711,26/11/2017,29/11/2017,First Class
1456,CA-2018-148474,12/6/2018,19/06/2018,Standard Class
1457,CA-2018-148474,12/6/2018,19/06/2018,Standard Class
1458,CA-2016-111297,17/08/2016,21/08/2016,Standard Class
1459,CA-2017-123722,25/09/2017,1/10/2017,Standard Class
146,CA-2016-110744,7/9/2016,12/9/2016,Standard Class
1460,CA-2015-155271,4/5/2015,4/5/2015,Same Day
1461,CA-2016-119907,1/12/2016,8/12/2016,Standard Class
1462,US-2017-128902,11/3/2017,15/03/2017,Standard Class
1463,CA-2017-152289,26/08/2017,28/08/2017,First Class
1464,CA-2017-152289,26/08/2017,28/08/2017,First Class
1465,US-2017-104794,16/12/2017,19/12/2017,First Class
1466,CA-2015-151708,8/8/2015,14/08/2015,Standard Class
1467,CA-2015-151708,8/8/2015,14/08/2015,Standard Class
1468,CA-2016-100769,16/05/2016,16/05/2016,Same Day
1469,CA-2018-139199,9/12/2018,13/12/2018,Standard Class
147,CA-2015-110072,22/10/2015,28/10/2015,Standard Class
1470,CA-2018-139199,9/12/2018,13/12/2018,Standard Class
1471,CA-2018-139199,9/12/2018,13/12/2018,Standard Class
1472,US-2016-161466,24/09/2016,27/09/2016,Second Class
1473,CA-2018-164959,11/7/2018,15/07/2018,Standard Class
1474,US-2016-105676,1/12/2016,2/12/2016,Same Day
1475,CA-2017-113138,19/11/2017,25/11/2017,Standard Class
1476,CA-2017-113138,19/11/2017,25/11/2017,Standard Class
1477,US-2018-104955,19/03/2018,24/03/2018,Standard Class
1478,CA-2017-121958,13/11/2017,17/11/2017,Standard Class
1479,CA-2018-121468,19/11/2018,20/11/2018,First Class
148,CA-2017-114489,5/12/2017,9/12/2017,Standard Class
1480,US-2017-108455,2/12/2017,8/12/2017,Standard Class
1481,US-2017-108455,2/12/2017,8/12/2017,Standard Class
1482,US-2017-108455,2/12/2017,8/12/2017,Standard Class
1483,CA-2018-101210,25/08/2018,28/08/2018,Second Class
1484,CA-2018-101210,25/08/2018,28/08/2018,Second Class
1485,US-2017-108098,14/10/2017,18/10/2017,Standard Class
1486,CA-2015-119032,27/11/2015,3/12/2015,Standard Class
1487,CA-2016-140410,3/11/2016,7/11/2016,Standard Class
1488,CA-2016-140410,3/11/2016,7/11/2016,Standard Class
1489,CA-2016-140410,3/11/2016,7/11/2016,Standard Class
149,CA-2017-114489,5/12/2017,9/12/2017,Standard Class
1490,CA-2015-136280,29/11/2015,6/12/2015,Standard Class
1491,CA-2018-151911,30/04/2018,5/5/2018,Second Class
1492,CA-2018-166436,24/11/2018,28/11/2018,Standard Class
1493,CA-2018-166436,24/11/2018,28/11/2018,Standard Class
1494,CA-2018-139661,30/10/2018,3/11/2018,Standard Class
1495,CA-2015-123925,17/12/2015,19/12/2015,Second Class
1496,CA-2018-152485,4/9/2018,8/9/2018,Standard Class
1497,CA-2018-152485,4/9/2018,8/9/2018,Standard Class
1498,CA-2018-152485,4/9/2018,8/9/2018,Standard Class
1499,CA-2017-141586,17/10/2017,20/10/2017,First Class
15,US-2016-118983,22/11/2016,26/11/2016,Standard Class
150,CA-2017-114489,5/12/2017,9/12/2017,Standard Class
1500,CA-2018-130386,12/11/2018,18/11/2018,Standard Class
1501,CA-2018-130386,12/11/2018,18/11/2018,Standard Class
1502,CA-2018-130386,12/11/2018,18/11/2018,Standard Class
1503,CA-2017-100468,24/11/2017,1/12/2017,Standard Class
1504,CA-2017-100468,24/11/2017,1/12/2017,Standard Class
1505,CA-2016-153388,1/8/2016,7/8/2016,Standard Class
1506,CA-2016-153388,1/8/2016,7/8/2016,Standard Class
1507,CA-2018-154935,24/12/2018,29/12/2018,Standard Class
1508,CA-2017-134208,17/09/2017,23/09/2017,Standard Class
1509,CA-2018-108294,10/12/2018,10/12/2018,Same Day
151,CA-2017-114489,5/12/2017,9/12/2017,Standard Class
1510,CA-2018-103611,12/9/2018,15/09/2018,First Class
1511,CA-2018-100384,24/06/2018,1/7/2018,Standard Class
1512,CA-2018-100384,24/06/2018,1/7/2018,Standard Class
1513,CA-2018-112809,18/08/2018,22/08/2018,Standard Class
1514,CA-2018-112809,18/08/2018,22/08/2018,Standard Class
1515,CA-2018-112809,18/08/2018,22/08/2018,Standard Class
1516,US-2018-160759,11/12/2018,17/12/2018,Standard Class
1517,CA-2018-148446,10/12/2018,14/12/2018,Second Class
1518,CA-2015-111059,3/2/2015,6/2/2015,Second Class
1519,CA-2015-111059,3/2/2015,6/2/2015,Second Class
152,CA-2017-158834,13/03/2017,16/03/2017,First Class
1520,CA-2018-116204,11/2/2018,14/02/2018,Second Class
1521,CA-2018-109946,16/04/2018,21/04/2018,Standard Class
1522,CA-2016-144806,6/12/2016,11/12/2016,Standard Class
1523,CA-2016-144806,6/12/2016,11/12/2016,Standard Class
1524,CA-2016-144806,6/12/2016,11/12/2016,Standard Class
1525,CA-2016-144806,6/12/2016,11/12/2016,Standard Class
1526,CA-2016-144806,6/12/2016,11/12/2016,Standard Class
1527,CA-2017-122392,22/07/2017,27/07/2017,Standard Class
1528,CA-2017-122392,22/07/2017,27/07/2017,Standard Class
1529,CA-2016-148432,7/11/2016,10/11/2016,Second Class
153,CA-2017-158834,13/03/2017,16/03/2017,First Class
1530,CA-2016-148432,7/11/2016,10/11/2016,Second Class
1531,CA-2016-103793,26/03/2016,31/03/2016,Standard Class
1532,CA-2018-159884,31/08/2018,5/9/2018,Standard Class
1533,CA-2018-159884,31/08/2018,5/9/2018,Standard Class
1534,CA-2017-139885,4/12/2017,8/12/2017,Standard Class
1535,CA-2018-124086,10/2/2018,14/02/2018,Standard Class
1536,CA-2017-112389,29/10/2017,2/11/2017,Standard Class
1537,CA-2017-112389,29/10/2017,2/11/2017,Standard Class
1538,CA-2018-121888,15/09/2018,17/09/2018,Second Class
1539,CA-2018-121888,15/09/2018,17/09/2018,Second Class
154,CA-2016-124919,31/05/2016,2/6/2016,First Class
1540,CA-2018-121888,15/09/2018,17/09/2018,Second Class
1541,CA-2018-121888,15/09/2018,17/09/2018,Second Class
1542,CA-2015-166884,11/3/2015,16/03/2015,Second Class
1543,CA-2015-166884,11/3/2015,16/03/2015,Second Class
1544,CA-2015-107181,4/2/2015,8/2/2015,Standard Class
1545,CA-2015-107181,4/2/2015,8/2/2015,Standard Class
1546,CA-2015-150245,31/12/2015,4/1/2016,Second Class
1547,CA-2016-111395,23/11/2016,27/11/2016,Standard Class
1548,CA-2016-111395,23/11/2016,27/11/2016,Standard Class
1549,CA-2016-111395,23/11/2016,27/11/2016,Standard Class
155,CA-2016-124919,31/05/2016,2/6/2016,First Class
1550,CA-2015-134278,6/7/2015,8/7/2015,First Class
1551,US-2018-124926,13/11/2018,18/11/2018,Second Class
1552,CA-2017-159345,17/06/2017,22/06/2017,Standard Class
1553,CA-2015-130274,3/5/2015,5/5/2015,First Class
1554,CA-2018-158386,16/10/2018,21/10/2018,Standard Class
1555,CA-2016-111507,6/2/2016,13/02/2016,Standard Class
1556,CA-2018-120761,4/9/2018,8/9/2018,Standard Class
1557,CA-2017-109176,9/5/2017,15/05/2017,Standard Class
1558,CA-2017-109176,9/5/2017,15/05/2017,Standard Class
1559,CA-2016-112116,16/03/2016,18/03/2016,Second Class
156,CA-2016-124919,31/05/2016,2/6/2016,First Class
1560,CA-2017-126809,9/4/2017,13/04/2017,Standard Class
1561,CA-2015-105172,4/4/2015,9/4/2015,Standard Class
1562,CA-2018-107293,5/9/2018,6/9/2018,First Class
1563,US-2018-102890,30/06/2018,30/06/2018,Same Day
1564,CA-2016-158554,9/11/2016,9/11/2016,Same Day
1565,CA-2015-116239,4/3/2015,4/3/2015,Same Day
1566,CA-2016-132101,19/03/2016,25/03/2016,Standard Class
1567,CA-2016-129112,29/11/2016,30/11/2016,First Class
1568,CA-2016-129112,29/11/2016,30/11/2016,First Class
1569,US-2018-152002,11/6/2018,11/6/2018,Same Day
157,CA-2016-118948,28/05/2016,3/6/2016,Standard Class
1570,CA-2018-165029,26/11/2018,30/11/2018,Standard Class
1571,US-2015-157385,23/11/2015,25/11/2015,First Class
1572,US-2015-157385,23/11/2015,25/11/2015,First Class
1573,US-2015-157385,23/11/2015,25/11/2015,First Class
1574,US-2015-157385,23/11/2015,25/11/2015,First Class
1575,CA-2015-101602,15/12/2015,18/12/2015,First Class
1576,CA-2015-101602,15/12/2015,18/12/2015,First Class
1577,CA-2017-109057,22/04/2017,27/04/2017,Standard Class
1578,CA-2017-154403,23/05/2017,27/05/2017,Standard Class
1579,CA-2017-102456,27/02/2017,1/3/2017,First Class
158,CA-2015-104269,1/3/2015,6/3/2015,Second Class
1580,CA-2016-131338,9/8/2016,12/8/2016,First Class
1581,CA-2016-131338,9/8/2016,12/8/2016,First Class
1582,CA-2016-131338,9/8/2016,12/8/2016,First Class
1583,CA-2016-131338,9/8/2016,12/8/2016,First Class
1584,CA-2016-131338,9/8/2016,12/8/2016,First Class
1585,CA-2016-131338,9/8/2016,12/8/2016,First Class
1586,CA-2016-131338,9/8/2016,12/8/2016,First Class
1587,CA-2016-131338,9/8/2016,12/8/2016,First Class
1588,CA-2016-131338,9/8/2016,12/8/2016,First Class
1589,CA-2016-131338,9/8/2016,12/8/2016,First Class
159,CA-2017-114104,20/11/2017,24/11/2017,Standard Class
1590,CA-2017-109911,12/5/2017,16/05/2017,Standard Class
1591,US-2017-132423,15/04/2017,19/04/2017,Standard Class
1592,US-2017-132423,15/04/2017,19/04/2017,Standard Class
1593,CA-2016-122826,23/06/2016,25/06/2016,Second Class
1594,CA-2015-117317,19/10/2015,19/10/2015,Same Day
1595,CA-2016-118423,24/03/2016,27/03/2016,First Class
1596,CA-2018-149181,8/5/2018,12/5/2018,Standard Class
1597,CA-2018-132234,16/10/2018,18/10/2018,First Class
1598,CA-2018-158876,19/11/2018,21/11/2018,Second Class
1599,CA-2018-158876,19/11/2018,21/11/2018,Second Class
16,US-2016-118983,22/11/2016,26/11/2016,Standard Class
160,CA-2017-114104,20/11/2017,24/11/2017,Standard Class
1600,CA-2018-158876,19/11/2018,21/11/2018,Second Class
1601,CA-2018-158876,19/11/2018,21/11/2018,Second Class
1602,CA-2017-164672,8/5/2017,13/05/2017,Second Class
1603,US-2017-132857,11/12/2017,17/12/2017,Standard Class
1604,CA-2018-116645,30/11/2018,4/12/2018,Standard Class
1605,US-2017-115819,19/04/2017,24/04/2017,Second Class
1606,US-2017-115819,19/04/2017,24/04/2017,Second Class
1607,US-2017-115819,19/04/2017,24/04/2017,Second Class
1608,US-2017-115819,19/04/2017,24/04/2017,Second Class
1609,US-2017-115819,19/04/2017,24/04/2017,Second Class
161,CA-2017-162733,11/5/2017,12/5/2017,First Class
1610,US-2017-115819,19/04/2017,24/04/2017,Second Class
1611,CA-2015-156349,26/05/2015,30/05/2015,Standard Class
1612,CA-2015-156349,26/05/2015,30/05/2015,Standard Class
1613,CA-2015-156349,26/05/2015,30/05/2015,Standard Class
1614,CA-2018-138380,21/12/2018,25/12/2018,Standard Class
1615,US-2017-113509,15/03/2017,19/03/2017,Standard Class
1616,CA-2016-130022,10/8/2016,16/08/2016,Standard Class
1617,CA-2016-130022,10/8/2016,16/08/2016,Standard Class
1618,CA-2016-130022,10/8/2016,16/08/2016,Standard Class
1619,US-2017-118780,10/9/2017,14/09/2017,Second Class
162,CA-2016-119697,28/12/2016,31/12/2016,Second Class
1620,US-2017-118780,10/9/2017,14/09/2017,Second Class
1621,CA-2018-108560,8/7/2018,15/07/2018,Standard Class
1622,CA-2018-108560,8/7/2018,15/07/2018,Standard Class
1623,CA-2018-108560,8/7/2018,15/07/2018,Standard Class
1624,CA-2018-108560,8/7/2018,15/07/2018,Standard Class
1625,CA-2016-157084,19/12/2016,24/12/2016,Standard Class
1626,CA-2016-157084,19/12/2016,24/12/2016,Standard Class
1627,CA-2016-164539,16/11/2016,22/11/2016,Standard Class
1628,CA-2016-143119,24/09/2016,30/09/2016,Standard Class
1629,CA-2018-101049,21/06/2018,25/06/2018,Second Class
163,CA-2017-154508,16/11/2017,20/11/2017,Standard Class
1630,CA-2018-101049,21/06/2018,25/06/2018,Second Class
1631,CA-2017-106530,8/5/2017,8/5/2017,Same Day
1632,CA-2017-106530,8/5/2017,8/5/2017,Same Day
1633,CA-2017-106530,8/5/2017,8/5/2017,Same Day
1634,CA-2017-106530,8/5/2017,8/5/2017,Same Day
1635,CA-2017-106530,8/5/2017,8/5/2017,Same Day
1636,CA-2015-168984,26/11/2015,2/12/2015,Standard Class
1637,CA-2015-168984,26/11/2015,2/12/2015,Standard Class
1638,CA-2015-168984,26/11/2015,2/12/2015,Standard Class
1639,CA-2017-157266,26/05/2017,1/6/2017,Standard Class
164,CA-2017-113817,7/11/2017,11/11/2017,Standard Class
1640,CA-2017-157266,26/05/2017,1/6/2017,Standard Class
1641,CA-2017-157266,26/05/2017,1/6/2017,Standard Class
1642,CA-2017-157266,26/05/2017,1/6/2017,Standard Class
1643,US-2015-134712,29/11/2015,4/12/2015,Standard Class
1644,CA-2016-111829,19/03/2016,20/03/2016,First Class
1645,CA-2016-111829,19/03/2016,20/03/2016,First Class
1646,CA-2016-111829,19/03/2016,20/03/2016,First Class
1647,CA-2016-105221,1/11/2016,3/11/2016,First Class
1648,CA-2016-105221,1/11/2016,3/11/2016,First Class
1649,CA-2016-120341,26/09/2016,29/09/2016,Second Class
165,CA-2015-139892,8/9/2015,12/9/2015,Standard Class
1650,CA-2016-120341,26/09/2016,29/09/2016,Second Class
1651,CA-2015-135699,29/08/2015,29/08/2015,Same Day
1652,CA-2015-135699,29/08/2015,29/08/2015,Same Day
1653,US-2018-132444,18/11/2018,21/11/2018,First Class
1654,US-2018-132444,18/11/2018,21/11/2018,First Class
1655,US-2018-132444,18/11/2018,21/11/2018,First Class
1656,US-2018-132444,18/11/2018,21/11/2018,First Class
1657,US-2018-132444,18/11/2018,21/11/2018,First Class
1658,CA-2015-127159,12/5/2015,15/05/2015,First Class
1659,CA-2018-161809,20/01/2018,26/01/2018,Standard Class
166,CA-2015-139892,8/9/2015,12/9/2015,Standard Class
1660,CA-2018-127285,30/10/2018,6/11/2018,Standard Class
1661,CA-2018-127285,30/10/2018,6/11/2018,Standard Class
1662,CA-2018-144526,30/04/2018,6/5/2018,Standard Class
1663,CA-2018-144526,30/04/2018,6/5/2018,Standard Class
1664,CA-2017-128531,24/11/2017,26/11/2017,Second Class
1665,CA-2017-128531,24/11/2017,26/11/2017,Second Class
1666,CA-2017-128531,24/11/2017,26/11/2017,Second Class
1667,CA-2017-128531,24/11/2017,26/11/2017,Second Class
1668,CA-2017-128531,24/11/2017,26/11/2017,Second Class
1669,CA-2017-128531,24/11/2017,26/11/2017,Second Class
167,CA-2015-139892,8/9/2015,12/9/2015,Standard Class
1670,US-2016-157154,10/1/2016,15/01/2016,Standard Class
1671,CA-2018-159457,19/10/2018,26/10/2018,Standard Class
1672,CA-2017-107615,22/03/2017,25/03/2017,First Class
1673,CA-2018-111647,3/7/2018,7/7/2018,Standard Class
1674,CA-2016-150560,11/12/2016,12/12/2016,First Class
1675,CA-2016-143077,17/09/2016,21/09/2016,Standard Class
1676,CA-2016-143077,17/09/2016,21/09/2016,Standard Class
1677,CA-2017-122728,18/05/2017,24/05/2017,Standard Class
1678,CA-2017-122728,18/05/2017,24/05/2017,Standard Class
1679,CA-2015-122882,7/9/2015,13/09/2015,Standard Class
168,CA-2015-139892,8/9/2015,12/9/2015,Standard Class
1680,CA-2015-122882,7/9/2015,13/09/2015,Standard Class
1681,CA-2015-122882,7/9/2015,13/09/2015,Standard Class
1682,CA-2015-122882,7/9/2015,13/09/2015,Standard Class
1683,US-2017-101497,29/09/2017,1/10/2017,Second Class
1684,CA-2017-147585,7/11/2017,12/11/2017,Standard Class
1685,CA-2018-149489,24/04/2018,27/04/2018,First Class
1686,CA-2018-149489,24/04/2018,27/04/2018,First Class
1687,CA-2018-149489,24/04/2018,27/04/2018,First Class
1688,CA-2018-143798,10/12/2018,12/12/2018,First Class
1689,CA-2018-143798,10/12/2018,12/12/2018,First Class
169,CA-2015-139892,8/9/2015,12/9/2015,Standard Class
1690,CA-2015-142839,16/08/2015,20/08/2015,Standard Class
1691,CA-2018-129833,9/12/2018,15/12/2018,Standard Class
1692,CA-2018-129833,9/12/2018,15/12/2018,Standard Class
1693,US-2017-154361,14/03/2017,19/03/2017,Standard Class
1694,US-2017-158708,26/06/2017,29/06/2017,Second Class
1695,CA-2016-156335,25/09/2016,28/09/2016,Second Class
1696,CA-2016-156335,25/09/2016,28/09/2016,Second Class
1697,CA-2016-156335,25/09/2016,28/09/2016,Second Class
1698,CA-2016-148376,27/12/2016,31/12/2016,Standard Class
1699,CA-2016-148376,27/12/2016,31/12/2016,Standard Class
17,CA-2015-105893,11/11/2015,18/11/2015,Standard Class
170,CA-2015-139892,8/9/2015,12/9/2015,Standard Class
1700,CA-2015-135657,3/6/2015,7/6/2015,Second Class
1701,CA-2016-114069,13/07/2016,15/07/2016,Second Class
1702,CA-2016-114069,13/07/2016,15/07/2016,Second Class
1703,CA-2016-114069,13/07/2016,15/07/2016,Second Class
1704,CA-2015-139857,2/2/2015,6/2/2015,Standard Class
1705,CA-2017-106306,8/3/2017,8/3/2017,Same Day
1706,CA-2016-100545,22/11/2016,26/11/2016,Standard Class
1707,CA-2018-123491,30/10/2018,5/11/2018,Standard Class
1708,CA-2018-123491,30/10/2018,5/11/2018,Standard Class
1709,CA-2018-123491,30/10/2018,5/11/2018,Standard Class
171,CA-2015-139892,8/9/2015,12/9/2015,Standard Class
1710,CA-2018-123491,30/10/2018,5/11/2018,Standard Class
1711,CA-2018-123491,30/10/2018,5/11/2018,Standard Class
1712,CA-2018-123491,30/10/2018,5/11/2018,Standard Class
1713,CA-2016-145401,30/01/2016,4/2/2016,Standard Class
1714,US-2018-124968,8/9/2018,13/09/2018,Second Class
1715,CA-2018-104003,7/10/2018,13/10/2018,Standard Class
1716,CA-2017-154788,30/04/2017,4/5/2017,Standard Class
1717,CA-2017-169943,19/05/2017,24/05/2017,Standard Class
1718,CA-2017-169943,19/05/2017,24/05/2017,Standard Class
1719,CA-2017-169943,19/05/2017,24/05/2017,Standard Class
172,CA-2015-118962,5/8/2015,9/8/2015,Standard Class
1720,CA-2017-169943,19/05/2017,24/05/2017,Standard Class
1721,CA-2017-169943,19/05/2017,24/05/2017,Standard Class
1722,US-2016-123218,20/12/2016,25/12/2016,Standard Class
1723,US-2016-123218,20/12/2016,25/12/2016,Standard Class
1724,US-2016-123218,20/12/2016,25/12/2016,Standard Class
1725,CA-2016-127453,19/12/2016,20/12/2016,First Class
1726,CA-2016-127453,19/12/2016,20/12/2016,First Class
1727,CA-2016-127453,19/12/2016,20/12/2016,First Class
1728,US-2018-164056,29/04/2018,4/5/2018,Second Class
1729,CA-2017-106894,7/2/2017,7/2/2017,Same Day
173,CA-2015-118962,5/8/2015,9/8/2015,Standard Class
1730,CA-2017-106894,7/2/2017,7/2/2017,Same Day
1731,CA-2015-125136,28/09/2015,3/10/2015,Standard Class
1732,CA-2015-125136,28/09/2015,3/10/2015,Standard Class
1733,US-2017-131149,10/7/2017,14/07/2017,Standard Class
1734,US-2017-131149,10/7/2017,14/07/2017,Standard Class
1735,CA-2018-101483,29/07/2018,1/8/2018,Second Class
1736,CA-2018-101483,29/07/2018,1/8/2018,Second Class
1737,CA-2018-101483,29/07/2018,1/8/2018,Second Class
1738,CA-2016-130204,3/9/2016,9/9/2016,Standard Class
1739,CA-2016-130204,3/9/2016,9/9/2016,Standard Class
174,CA-2015-118962,5/8/2015,9/8/2015,Standard Class
1740,CA-2016-130204,3/9/2016,9/9/2016,Standard Class
1741,CA-2015-110527,9/8/2015,16/08/2015,Standard Class
1742,CA-2018-152807,30/10/2018,3/11/2018,Standard Class
1743,CA-2018-152807,30/10/2018,3/11/2018,Standard Class
